Description,SalesDollars,cum_pct,ABC_Category
Inniskillin Icewn Ngra Vidal,2029.65,92.55924371409613,B
Schmitt Sohne Spatlese Psprt,2028.52,92.56536489164473,B
Burnett's Peach Vodka,2028.51,92.57148603901776,B
Riva Rey Tempranillo,2027.48,92.57760407830564,B
R M Woodbridge Cab/Merlot,2027.3400000000001,92.58372169513535,B
Tres Agaves Blanco Tequila,2023.2099999999998,92.5898268494489,B
Adelsheim Pnt Nr Ore,2023.1899999999998,92.59593194341129,B
Peter Paul Live Free or Die,2023.12,92.60203682614457,B
W Hill Est Chard Cntrl Cst,2022.75,92.60814059238126,B
Battle Axe Malbec Mendoza,2014.57,92.61421967499031,B
Exotico Blanco Tequila,2013.7599999999998,92.62029631337705,B
Mommys Time Out Garganega/P,2011.11,92.62636495523407,B
Jewell Towne Vyds So Hampton,2010.34,92.6324312735711,B
Taylor Sherry,2002.03,92.63847251599793,B
Foxhorn SE Cab Svgn Australi,2001.73,92.64451285315722,B
Jacobs Crk Chard,1999.72,92.65054712502415,B
Barton Long Island Iced Tea,1999.1399999999999,92.6565796467072,B
Stonehedge Cab Svgn Cal,1998.0,92.6626087283737,B
Svedka Grapefruit Jalapeno,1996.79,92.66863415879453,B
I.W. Harper Bourbon,1994.34,92.67465219619731,B
Livingston Burgundy Calif,1990.3400000000001,92.68065816336653,B
Flowers Chard Sonoma Cst,1989.5600000000002,92.6866617768402,B
Buehler Estate Cab Svgn Napa,1985.3799999999999,92.69265277691979,B
Sonoma-Cutrer Cutrer V Chard,1983.32,92.69863756082908,B
Latour Macon Village Chamery,1982.59,92.70462014192077,B
Ch Montelena Chard Napa,1981.56,92.7105996149273,B
Bollinger Brut Grande Annee,1979.8500000000001,92.71657392790898,B
Sean Minor 4B Pinot Noir,1979.59,92.72254745632549,B
Dom du Gr Montmirall Gigonda,1979.34,92.7285202303524,B
Rumson's Spiced Rum,1979.34,92.7344930043793,B
Basilica Sambuca,1978.05,92.74046188575589,B
M Chiarlo Moscato D'Asti Ni,1976.28,92.74642542605412,B
Mud House Svgn Bl,1975.21,92.75238573756486,B
Double Cross Vodka,1974.43,92.75834369538008,B
Corzo Anejo Tequila,1973.66,92.76429932967531,B
Sogno di Sorrento Lemoncell,1973.33,92.77025396817628,B
Flora de Cana Black 5 YO Rum,1971.77,92.77620389928616,B
Jacobs Crk Shrz/Cab Svgn,1969.72,92.78214764440133,B
Kendall Jackson Pnt Gris VR,1968.55,92.7880878589732,B
Les Hauts de Lagarde Rouge,1968.03,92.79402650441469,B
Latour 13 Cuvee Bourgog Blnc,1966.77,92.79996134773262,B
Hudson Four Grain Bourbon,1959.51,92.80587428357661,B
Papa Pilar Double Barrel Rum,1959.51,92.81178721942062,B
Forbidden Secret Wh Choc Cr,1959.0199999999998,92.81769867666101,B
Whitehall Lane Cab Svgn Napa,1956.47,92.8236024391275,B
Principato Pnt Nr Pavia,1950.05,92.82948682886911,B
The Path Cab Svgn,1950.05,92.83537121861073,B
Le Petit Mout Roths 11 Pauil,1949.8700000000001,92.84125506519185,B
Terrasole 07 Brunelo d Montl,1949.6100000000001,92.84713812720776,B
Ch Chantelune Margaux,1949.6100000000001,92.85302118922368,B
Bully Boy American Whiskey,1949.35,92.85890346667442,B
Alamos Ridge Chard Mendoza,1948.05,92.86478182129926,B
Big Peat Scotch,1946.67,92.87065601169353,B
Inkblot Cab Franc,1946.41,92.87652941752259,B
Pearl Vodka,1946.34,92.88240261212258,B
Skinnygirl Vodka,1943.4099999999999,92.88826696527647,B
Antinori Villa Chianti Class,1943.38,92.8941312279036,B
Blufeld Rsl,1942.1200000000001,92.89999168840718,B
Skinnygirl W Peach Margarita,1934.24,92.90582837055061,B
Charles & Charles Red,1930.39,92.91165343509425,B
Ecco Domani Merlot Venezie,1928.07,92.91747149890242,B
DeLeon Platinum Tequila,1924.65,92.92327924266088,B
Chalk Hill Pnt Nr RRV,1924.45,92.92908638290767,B
Skinnygirl Grapefruit Marg,1923.25,92.93488990208438,B
Landhaus Mayer Gruner Veltli,1920.4,92.94068482121969,B
Platte Valley Fireshine,1919.87,92.94647814104904,B
Chalk Hill Chard RRV,1919.52,92.95227040473296,B
Sauza Tres Generaciones Pla,1919.52,92.95806266841687,B
Villa Massa Limoncello,1919.12,92.96385372507744,B
Phillips Sixth Sense Syrah,1918.8,92.96964381611932,B
Sileni Sauvignon Blanc,1918.26,92.97543227767967,B
The Federalist 1776 Zinfande,1917.72,92.98121910975847,B
Calvados Marquis De St Loup,1915.41,92.9869989712774,B
Picpoul d Pinet HB Languedoc,1909.53,92.992761089553,B
Crios Malbec,1909.53,92.99852320782858,B
Hess Treo Winemaker's Blend,1905.87,93.00427428184047,B
Drylands Svgn Bl Marlboro,1903.73,93.01001889827738,B
Clement Select Barrel Rhum,1903.33,93.01576230769093,B
Elk Cove Pnt Nr Ore,1903.32,93.0215056869289,B
General John Stark Vodka,1901.42,93.02724333280594,B
Col-di-Sasso Sangiovese/Cab,1897.92,93.0329704172286,B
Flag Hill Apple Cran NH,1896.54,93.03869333742068,B
Four Vines Truant Znfdl,1894.6,93.04441040354948,B
Sycamore Lane Cab Svgn Cal,1892.8799999999999,93.05012227947785,B
Los Amantes Mezcal,1891.5600000000002,93.05583017222912,B
Belvedere Wild Berry,1889.26,93.06153112459612,B
Morgan Winery Svgn Bl Mont S,1888.74,93.06723050783273,B
Gallo Twin Valley Cab Svgn C,1888.1100000000001,93.07292799000757,B
Jim Beam Signature Craft,1886.49,93.0786205837378,B
R M Woodbridge Pnt Nr Cal,1885.64,93.08431061254342,B
Di Padrino Sweet Vermouth,1885.64,93.09000064134904,B
Herradura Reposado NHSLC,1885.5900000000001,93.09569051927672,B
Macrostie Carneros Chard,1885.05,93.10137876772288,B
Zenato Valpolicella Clsc,1883.8999999999999,93.10706354597689,B
Trefethen Chard Napa,1880.43,93.11273785330327,B
Lobster Reef Svgn Bl,1880.42,93.11841213045409,B
Russo Limoncello,1880.3,93.12408604549788,B
Belvedere Cytrus Vodka,1880.26,93.12975983983935,B
Bacardi Mojito Cocktail,1880.0099999999998,93.13543287979122,B
Hudson Single Malt Whiskey,1879.53,93.14110447131506,B
Cape Indaba Svgn Bl S Africa,1878.91,93.1467741919527,B
Amaro Montenegro Liqueur,1876.29,93.15243600658734,B
Dewars 18 Yr Old Founders Rv,1874.7299999999998,93.1580931138309,B
Cutty Sark Prohibition,1874.1699999999998,93.16374853124177,B
Remy Martin V,1870.53,93.16939296474007,B
C Y Toro Casillero Diab Malb,1868.14,93.17503018627383,B
Ch Ste Michelle Hrse Hvn Svg,1863.67,93.18065391932159,B
Penfolds Bin 8 Cab Svgn/Shir,1863.07,93.1862758418343,B
Villa Jolanda Peach Moscato,1862.42,93.19189580293406,B
Pichot Dom Moriette Vouvray,1858.76,93.1975047197701,B
Hi! Prosecco,1857.6,93.20311013623841,B
Little Penguin Shiraz Ausl,1855.68,93.20870975899462,B
Castle Rock Chard Cntrl Cst,1855.27,93.21430814455186,B
Prairie Organic Kosher Vodka,1853.84,93.21990221500062,B
Spy Valley Svgn Bl Marlboro,1852.9399999999998,93.22549356964683,B
The Messenger Telegram Red 2,1852.9199999999998,93.23108486394186,B
Mouton Cadet Sauvignon Blanc,1852.3600000000001,93.2366744684042,B
Black Stallion Carnrs Pnt Nr,1850.9999999999998,93.24225996898711,B
Belvedere Pink Grapefruit,1849.3,93.24784033972078,B
Woodwork Pnt Nr,1844.16,93.25340520020431,B
R Mondavi Pvt Sel Merlot,1843.9799999999998,93.25896951752732,B
Merriam Danielle Svgn Bl RRV,1842.85,93.26453042500937,B
Ch Lamothe de Haux Brdx Wh,1838.84,93.27007923208224,B
Martin Codax Tempranilo Ergo,1835.33,93.27561744752516,B
Luigi Bosca Malbec,1834.9199999999998,93.28115442576916,B
Folonari Soave Dry White,1834.74,93.28669086085262,B
Agave Underground Tequila,1831.53,93.29221760957365,B
Zin 91 Old Vine Znfdl CA,1829.71,93.29773886633843,B
St George Absinthe Verte,1829.69,93.30326006275203,B
Cherry Pie Stanly Pnt Nr,1829.63,93.30878107811212,B
Neal Cab Svgn Napa,1829.63,93.31430209347221,B
Boggy Meadow Switchel Vodka,1829.3899999999999,93.31982238461829,B
Allegrini Valpolicella Clsc,1828.78,93.32534083505377,B
Bollinger Brut Special Cuve,1824.77,93.33084718508007,B
C K Mondavi Willw Pnt Grigio,1824.34,93.33635223755627,B
Casamigos Anejo Tequila,1823.9,93.34185596230678,B
Norton RSV Malbec Mendoza,1823.04,93.34735709195706,B
Manischewitz Blackberry Kshr,1821.93,93.35285487211755,B
Kahlua Hazelnut,1821.34,93.35835087191856,B
Santa Rita 120 Chard,1820.96,93.36384572504741,B
Righetti Amarone Valpo Clsc,1820.4299999999998,93.3693389788703,B
Midnight Moon Peach,1819.09,93.37482818916494,B
BV Coastal Estate Pnt Nr,1818.3,93.38031501558845,B
Peter Michael Danseuse Pnt N,1817.82,93.38580039358395,B
Gnarly Head Authentic Red,1814.49,93.39127572310998,B
Firefly Blackberry Moonshine,1813.79,93.39674894034515,B
Caffo Limoncino Dell'l Sola,1811.81,93.40221618281471,B
Junipero Gin,1809.46,93.40767633402206,B
Smoking Loon Znfdl Cal,1808.19,93.41313265293023,B
Campo Viejo Gr Cava Brut Rsv,1808.19,93.4185889718384,B
Calling All Angels Chard,1805.74,93.42403789772852,B
Turning Leaf RSV Pnt Grigio,1802.99,93.42947852533305,B
Monte Velho Tinto Alentejo R,1802.36,93.4349172518758,B
Nardi Brunllo d Montlcino 10,1801.66,93.4403538661277,B
Tenuta Santo Pietro Viper Su,1800.9399999999998,93.44578830773753,B
Skinnygirl Sweet'Arita,1800.9399999999998,93.45122274934738,B
Robert Sinskey Merlot,1799.5500000000002,93.45665299655104,B
Shafer Merlot Napa,1791.68,93.46205949557017,B
Bridlewood Slct Pnt Nr Lucia,1790.88,93.46746358054259,B
Cashmore Black Opal Shiraz,1790.1200000000001,93.47286537217063,B
Courvoisier XO Cognac,1789.88,93.47826643958466,B
Torino Don David RSV Malbec,1786.84,93.48365833362116,B
Fontanafredda Barolo Serralu,1775.52,93.48901606889669,B
L Martini RSV Cab Svgn Alex,1775.34,93.4943732610117,B
Ch Corconnac Svgn Bl,1775.26,93.49973021172204,B
Perrin Gigondas,1774.3899999999999,93.50508453715659,B
Prairie Organic Gin,1773.9,93.51043738398751,B
Canyon Rd Pnt Grigio,1770.71,93.51578060480718,B
Greenore Irish Whiskey,1769.6100000000001,93.5211205063126,B
The Pogues Irish Whiskey,1768.4499999999998,93.5264569074503,B
Baroca White Rum,1767.05,93.53178908400623,B
Latour Meursault AC Blanc,1765.72,93.53711724720952,B
Babich Svgn Bl Marlboro,1762.74,93.5424364180888,B
Bargetto Chaucer's Hney Mead,1762.73,93.54775555879249,B
Barcraft Watermelon Fresca V,1762.53,93.5530740959845,B
Twisted Pnt Grigio Cal,1751.56,93.55835953056095,B
Frogs Leap Svgn Bl Napa,1751.27,93.56364409004549,B
The Crusher Cab Svgn,1750.54,93.56892644671237,B
Talbott Pnt Nr Santa Lucia,1748.49,93.57420261738457,B
Dom Chandon Brut,1748.43,93.57947860700327,B
Santa Rita RSV Merlot,1748.26,93.58475408363704,B
Ch Croix de Jaugue St Emilio,1747.08,93.59002599955188,B
Zenato Pinot Grigio Veneto,1744.71,93.59529076385337,B
Foxhorn Wh Znfdl Cal,1743.96,93.60055326498605,B
Mooiplaas The Bean Pinotage,1743.67,93.60581489102681,B
Barefoot Refresh Sweet White,1743.09,93.61107476688369,B
Layer Cake Sea of Stones Red,1742.91,93.61633409958006,B
Piehole Apple Pie,1741.9,93.62159038454246,B
Delamotte Brut,1741.26,93.62684473826748,B
Marie Brizard Chocolat Royal,1741.04,93.63209842812965,B
Bastille 1789 French Whiskey,1739.3,93.63734686744023,B
Ch Plaisance Cuvee Alix Roug,1738.8400000000001,93.64259391867395,B
Citadelle Gin,1737.2099999999998,93.6478360512875,B
Cavit Pinot Grigio Bottega,1734.76,93.65307079088298,B
Flip Flop Chard,1734.0900000000001,93.65830350871434,B
Belle Ambiance Pnt Grigio,1733.83,93.6635354419805,B
Billecart-Salmon Brut Rose,1733.77,93.66876719419317,B
Ken Wright Clrs Willa Pnt Nr,1733.3999999999999,93.67399782990923,B
Foss Marai Prosecco,1731.21,93.67922185717242,B
Duck Pond Pnt Gris Ore,1727.75,93.68443544368358,B
Backhouse Chard,1726.53,93.6896453487735,B
Two Oceans WstrnCape Svgn Bl,1725.26,93.69485142156427,B
Nikka Pure Malt whiskey,1724.75,93.70005595540025,B
Blood Orange Liqueur,1724.31,93.70525916151053,B
Skyy Infusions Pacific Blueb,1722.84,93.71045793180997,B
El Tesoro Anejo Gold Tequil,1722.5700000000002,93.71565588736865,B
Newport Vyds Great White RI,1722.29,93.720852998011,B
Dom Carneros Pnt Nr Napa Vly,1720.25,93.7260439528342,B
Tozai Well of Wisdom Sake,1719.25,93.73123189009902,B
Fess Parker Snt Barbr Pnt Nr,1718.22,93.73641671927871,B
Uvaggio Primitivo Lodi,1714.57,93.74159053437026,B
Edna Valley Paragon Svgn Bl,1714.57,93.74676434946181,B
Luigi Bosca La Linda Malbec,1714.44,93.75193777227078,B
Flag Hill Spiced Rum,1709.43,93.7570960771122,B
Cannonball Svgn Bl,1708.79,93.76225245071625,B
Crown Royal No Harvest Rye,1705.43,93.7673986853241,B
Buglioni L'Amarone,1704.69,93.77254268693875,B
Duboeuf Beaujolais,1704.32,93.77768557205678,B
Skinnygirl Spicy Lime RTD,1703.45,93.782825831899,B
Ninety+Cellars Lot 35 Tempo,1701.43,93.7879599962733,B
Ch Beaucastel Chtnf Pap,1699.83,93.79308933255415,B
Skyy Watermelon Fresca Vodka,1699.83,93.798218668835,B
Tullibardine Single Malt,1699.66,93.80334749213094,B
Elvio Cogno Barolo Cascina N,1699.66,93.80847631542687,B
Clifford Bay Svgn Bl Marlbor,1698.59,93.81360190993533,B
Black Velvet Cinnamon Rush,1698.3,93.81872662935184,B
Simply Naked Unoaked Svgn Bl,1697.6200000000001,93.82384929682867,B
Little Black Dress Merlot,1696.1200000000001,93.82896743796789,B
Bota Mini Pnt Grigio,1695.75,93.8340844626105,B
Montinore Pnt Nr Ore,1691.06,93.83918733490427,B
Twenty 2 Vodka,1690.29,93.84428788367806,B
Bluecoat Gin,1689.35,93.84938559594698,B
Bollini Pinot Grigio,1688.74,93.85448146750528,B
Moillard CdR Violettes Rouge,1688.7,93.85957721836124,B
The Dreaming Tree Everyday,1686.84,93.8646673565586,B
Arrow Brown Creme de Cacao,1685.89,93.86975462807547,B
Ungava Gin,1685.46,93.87484060204224,B
Newton Claret Napa,1685.0199999999998,93.87992524828333,B
Yellow Tail Sweet Red Roo,1684.76,93.88500910995923,B
The Naked Grape Pnt Nr,1684.59,93.8900924586502,B
Quinta do Crasto Douro Rd,1681.8899999999999,93.8951676599335,B
Gran Patron Platinum Tequil,1679.92,93.9002369166268,B
Ch Lynch Bages Paulliac 11,1679.88,93.90530605261775,B
Makers Mark Cask Strength,1679.72,93.91037470579934,B
Cakebread Clrs Two Creeks 12,1679.5800000000002,93.91544293652277,B
Bridlewood Pnt Nr,1678.32,93.92050736512262,B
Ch Smith Haut Lafitte 12 Whi,1676.8700000000001,93.92556741826282,B
Monte Alban Mezcal,1674.12,93.93061917311742,B
Pine Ridge Napa Vlly Cab Svg,1673.69,93.93566963042193,B
Mouton Cadet Rose,1670.5,93.94071046171516,B
Twisted Old Vine Znfdl,1665.64,93.94573662767462,B
Pura Vida Silver Tequila,1663.54,93.95075645676143,B
Rosita Tequila Gold,1662.9099999999999,93.95577438478647,B
Cleveland Black Rsv Whiskey,1659.3799999999999,93.96078166083039,B
Hayes Valley Cab Svgn CC,1658.34,93.96578579861358,B
Merry Edwards Pnt Nr Sonoma,1655.64,93.97078178898911,B
Sierra Cantabria Unica Rsv 0,1655.08,93.97577608953193,B
Shellback Spiced Rum,1654.62,93.98076900199793,B
L Bernard Cotes du Rhone,1652.63,93.98575590952268,B
Black Ink Red Wine,1652.51,93.99074245494046,B
A Bichot Morgon Les Charmes,1652.1299999999999,93.99572785368603,B
Candia Vyds Black Ice,1651.4099999999999,94.00071107978957,B
Smith & Cross Jamacian Rum,1649.4499999999998,94.00568839147866,B
The Calling Cab Svgn Rio Lgo,1649.34,94.01066537123633,B
Ch Francs Brdx CdFrancs,1648.03,94.01563839799249,B
The Dreaming Tree CC Chard,1645.8700000000001,94.02060490682254,B
Ponzi Willamette Pnt Nr,1644.53,94.02556737212436,B
Markham Cab Svgn,1642.5900000000001,94.03052398336287,B
Boca Loca Cachaca,1640.35,94.0354738352706,B
Whitehaven Svgn Bl,1636.19,94.04041113413541,B
Ruffino Il Ducale Toscana Rd,1633.98,94.0453417641962,B
Paul Masson Wh Znfdl,1633.74,94.05027167004295,B
Canyon Rd Cab Svgn,1633.57,94.05520106290477,B
Nino Franco Prosecco Rustic,1631.04,94.06012282134387,B
Secoli 13 Prosecco Valdobbia,1630.6399999999999,94.06504337275962,B
Rutherford Ranch Chard,1629.8400000000001,94.06996151012864,B
Bowmore Darkest Islay 15 Yr,1627.77,94.07487340115179,B
Rex Goliath Pnt Grigio,1625.31,94.07977786898131,B
Ch Alter Ego 10 Brdx,1624.87,94.08468100908513,B
Belvedere Mango Passion,1624.37,94.08958264040976,B
Bota Mini Chard,1623.93,94.09448294400869,B
O Wines Chard,1622.44,94.09937875144563,B
R Mondavi Meritage Pvt Slctn,1622.16,94.10427371396621,B
Wicked 87 Whiskey,1619.05,94.10915929188019,B
Ch Graville Lacoste Graves,1619.05,94.11404486979418,B
Tilia Malbec Syrah  Mendoza,1618.38,94.11892842594403,B
Barefoot Bubbly Peach Fusion,1618.38,94.12381198209388,B
Tres Agaves Anejo Tequila,1616.51,94.12868989540956,B
Arrow Kirsch,1615.53,94.13356485151802,B
The Divining Rod Cab Svgn,1614.99,94.13843817814492,B
Totts Brut Calif,1613.98,94.14330845703786,B
Frost Bitten Ice Rsl,1610.76,94.14816901939278,B
Crown Royal 75th Anniversary,1609.77,94.15302659436489,B
Rosemount Diamond Chard,1609.38,94.15788299248922,B
Cecchi Cern Chianti Clsc RSV,1609.3,94.16273914920889,B
Ch Larose Trintaudon 09,1607.33,94.16758936133851,B
Broadbent Vinho Verde Wh,1606.66,94.17243755170402,B
Castle Rock Merlot Cal,1605.53,94.17728233222856,B
Skinnygirl Sangria,1604.54,94.18212412537027,B
F Coppola Sofia Bl de Bl,1603.93,94.18696407780138,B
Laphroaig 25 Yr Cask Strenth,1599.96,94.19179205052566,B
Delord Bas-Armagnac 25 Yr,1599.8,94.19661954044061,B
Il Poggione Brunlo d Montlcn,1599.8,94.20144703035554,B
Columbia Crest Two Vns Chard,1599.08,94.20627234762844,B
Murphy-Goode Svgn Bl,1598.82,94.21109688033617,B
Hedges Red Columbia Vly,1596.94,94.2159157400341,B
Roscato Bianco,1595.42,94.22073001304331,B
Kris Pnt Nr delle Venezie,1592.77,94.22553628952275,B
Honig Bartolucci Vyds Cab Sv,1589.8,94.2303336038538,B
James Oliver Rye Whisky,1589.4699999999998,94.23512992239054,B
Tom Gore Cabernet Svgn CA,1588.88,94.23992446056783,B
Gallo Cafe Znfdl Cal,1588.41,94.2447175804927,B
Kenwood Chard 12,1587.6299999999999,94.24950834672202,B
Ch Calon 12 Segur St-Estphe,1583.82,94.25428761605387,B
Ch Beaucastel Coud Rouge,1583.52,94.2590659801182,B
Santa Margherita Chianti Cls,1583.34,94.263843801022,B
Alto Moncayo Veraton Garnach,1583.28,94.26862144087232,B
Tenshen White,1583.12,94.2733985979133,B
Beringer Chard Napa Vly,1579.1499999999999,94.27816377524745,B
Yalumba Y Series Viognier,1578.84,94.2829280171385,B
Dom Ste Michelle Brut Cuvee,1577.97,94.28768963375376,B
Charles Smith Boom Boom Syra,1575.1499999999999,94.29244274085434,B
Jolivet Sancerre,1573.27,94.29719017494516,B
Ferrari Carano Pnt Grigio,1573.01,94.30193682447079,B
Menage a Trois Chard,1569.54,94.3066730030688,B
Mionetto Frizzante Prosecco,1568.1499999999999,94.31140498726064,B
Gerard Bertrand Corbieres Ro,1564.8,94.31612686263188,B
M D 20/20 Orange Jubilee,1564.08,94.32084656536107,B
Blackstone Chard Monterey,1561.47,94.32555839226285,B
Tenuta Santo Pietro Percept,1561.29,94.33026967600414,B
LaBelle Winery Blueberry,1559.2199999999998,94.33497471339955,B
Barenjager Honey & Bourbon,1557.27,94.33967386655608,B
Springbank 10 Yr Scotch,1553.79,94.34436251860943,B
Hess Collection Cab S Mt Vee,1553.74,94.34905101978485,B
Eden Heirloom Blnd Ice Cider,1553.3799999999999,94.35373843463924,B
Chi Chi's Orange Cream RTD,1552.24,94.35842240947709,B
McManis Pnt Nr Cal,1551.59,94.36310442290197,B
Skeleton Malbec,1549.59,94.36778040121007,B
Barefoot Bubbly Red Moscato,1548.45,94.3724529395016,B
If You See Kay Red Blend,1547.1399999999999,94.37712152479163,B
Kim Crawford Chard Unoaked,1547.1299999999999,94.3817900799061,B
Skol Vodka,1544.62,94.38645106094899,B
Tarima Monastrell Jumilla,1541.29,94.39110199352243,B
McClelland Islay Single Mal,1541.1899999999998,94.39575262434005,B
Beringer Classic Wh Zin Mosc,1540.77,94.40040198778313,B
Silver Oak Cab Svgn Napa Vly,1539.93,94.40504881647716,B
Balvenie 12 Yr Single Barrel,1539.78,94.40969519253744,B
Dom du Pegau Chntf du Pape R,1539.78,94.41434156859772,B
Triga Alicante Tinto 11,1539.23,94.41898628500088,B
Hess Collection Chard Napa,1539.23,94.42363100140405,B
St Brendans Salted Caramel,1538.9,94.42827472201294,B
Simi Merlot,1538.1,94.43291602857512,B
Flag Hill White Rum,1536.4699999999998,94.43755241651712,B
Darnley's View Gin,1535.36,94.4421854549693,B
C Y Toro Frontera Cab Svgn,1534.32,94.44681535516077,B
Ridge Lytton Petite Sirah,1529.49,94.45143068054519,B
Ch St Jean Alexander Cab Svg,1529.3899999999999,94.45604570417377,B
Hazlitt Red Cat Finger Lakes,1529.28,94.46066039587095,B
Fleur de Pnt Nr California,1529.1,94.4652745444076,B
Catena RSV Chard,1529.1,94.46988869294427,B
De Loach Merlot Cal,1528.47,94.47450094041912,B
Hartley & Gibson Amontillad,1527.85,94.47911131700779,B
Bols Orange Curacao,1527.61,94.48372096938245,B
Midnight Moon Cranberry,1521.73,94.48831287851375,B
Ch Lynch Bages 10,1519.92,94.49289932586437,B
